Review,label
It's a great listening app plays songs according to your likes and they give you a 30 min add free music intro. So you can enjoy as a first time listener.,1
the app updates keeps on crashing...,0
Its so good and cool...But I want to listen to it for free without using the internet.,1
"Love it. Best app for discovering music, making Playlists and listening to the podcasts I enjoy. Enjoying my premium account, never going back. Definitely worth the money.",1
Great,1
"Only platform I would wanna subscribe to if it was just a little bit less, monthly.",0
"So far it's very good. Of course the ads on Spotify lite are most annoying. Really? I completely understand the need for commercial endorsements however you might consider your placement practices. I could offer advice given my lengthy experience in tracking media, not as a professional but as an erstwhile private citizen. You are an excellent service,but the one issue is considerable.",1
Interesting streaming app.. quality Audio n less data spent while streaming..fell in love with since d inception of me downloading d app to my phone.excellent performance.love it.ðŸ’“ðŸ˜ðŸŒ¹ðŸ’“,1
"Excellent platform if you want to educate yourself and learn , even about what the tech dynasty and their tyrants spend incredible time hiding from the public.",1
"Great app, makes life happier.",1
"Started good but ads took over, that & is inconsistent. Sometimes will go back, most times will not. And you try to play an artist & may get a couple from them, then it go's to other artists, who are not very similar...",0
Great way to listen to music but I clearly turned of auto play ( playing songs that aren't in my playlist after it's done) and yet it still plays song that I CLEARY do not have on my playlist. This frustrates me because I can not reset my playlist so I have to play a different playlist then play that playlist so I can go back to MY songs,0
"We have had spotify for 2 years now, and at first, it was great, but lately, I'm having to restart my phone, so this ap will play music. Like twice daily, I'm doing this; it doesn't matter if it is a podcast or music the same result. It's frustrating enough to consider going to Amazon....... Unless it's fixed, that's the way we will be taking. I",0
Amazing... I love the audio quality and the songs mostly all songs I found here.... But there is so much adds too but it's ok it's a good experience ðŸ˜€ðŸ˜€ðŸ˜€,1
Just better with premium. (Less annoying),1
It's a great app but it doesn't work without WiFi or it doesn't work fast but it'll get 5 stars â­â­â­â­â­ but I think it needs to work without WiFi bc I do like apps that work without WiFi/Games without WiFi anyways that's my report if it doesn't update I'm deleting it I really I'm not trying to be mean to the person who made it but this really is needing to be updated for real (â–€Ì¿Ä¹Ì¯â–€Ì¿ Ì¿)á¶ áµ’Ê³ Ê³áµ‰áµƒË¡ kk byee,0
"I'm a man of few words. I think Spotify for me personally meets ALL of my expectations, you should give it a try.",1
"SPOTIFY just Stopped working suddenly, please respond Asap, thanks.tell",0
The greatest music App Ever created wow!,1
"Much easier for me to deal with some of the other streaming services; however, I do like the ease of accessing the songs I'm looking for and setting up Playlists.",1
For me this is the best music and podcast Player out there I enjoy every bit of this app nice one Spotify,1
